stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1072,399,"NIAGARA ST + SCOTT ST",,43.189768,-79.225792,,,,,,0
1073,400,"NIAGARA ST + AGAR DR",,43.193193,-79.225975,,,,,,0
1074,401,"NIAGARA ST + MAPLEWOOD DR",,43.196730,-79.224950,,,,,,0
1075,402,"NIAGARA ST + LINWELL RD",,43.200648,-79.222430,,,,,,0
1076,433,"NIAGARA ST + LINWELL RD",,43.200473,-79.222708,,,,,,0
1077,434,"NIAGARA ST + MAPLEWOOD DR",,43.196643,-79.225148,,,,,,0
1078,435,"NIAGARA ST + AGAR DR",,43.193058,-79.226078,,,,,,0
1079,436,"NIAGARA ST + SCOTT ST",,43.189513,-79.225903,,,,,,0
1080,437,"NIAGARA ST + GRENADIER CT",,43.187965,-79.225840,,,,,,0
1081,438,"NIAGARA ST + MEADOWBROOK CR",,43.186017,-79.225728,,,,,,0
1082,439,"NIAGARA ST + LAURA SECORD SECONDARY SCHOOL",,43.183927,-79.225648,,,,,,0
1083,440,"NIAGARA ST + LESTER B PEARSON PARK",,43.181495,-79.226578,,,,,,0
1090,447,"FACER ST + CONCORD AV",,43.175503,-79.226325,,,,,,0
1092,449,"FACER ST + NIAGARA ST",,43.174447,-79.229423,,,,,,0
1093,450,"NIAGARA ST + DUNLOP DR",,43.172770,-79.232245,,,,,,0
1094,451,"NIAGARA ST + MANNING ST",,43.171283,-79.233580,,,,,,0
1095,452,"NIAGARA ST + RUSSELL AVE",,43.169923,-79.234487,,,,,,0
1096,453,"NIAGARA ST + DACOTAH ST",,43.168438,-79.235480,,,,,,0
1097,454,"NIAGARA ST + WELLAND AVE",,43.166762,-79.236585,,,,,,0
1099,456,"NIAGARA ST + CHURCH ST",,43.164147,-79.238483,,,,,,0
1263,1071,"TUPPER DR + SULLIVAN AVE",,43.122177,-79.221127,,,,,,0
1264,1072,"CONFEDERATION AV + KEEFER RD",,43.113785,-79.225260,,,,,,0
1265,1073,"CONFEDERATION AV + CONFEDERATION HEIGHTS PARK",,43.112227,-79.223073,,,,,,0
1266,1204,"CONFEDERATION AV + SUMMERS DR",,43.111138,-79.221357,,,,,,0
1306,643,"ROCKWOOD AVE + PARK AVE",,43.148237,-79.208857,,,,,,0
1319,1299,"RICHMOND ST + MANLEY CRES PATH",,43.110576,-79.231747,,,,,,0
1320,1300,"RICHMOND ST + CALCOTT CT",,43.112734,-79.230325,,,,,,0
1321,1301,"RICHMOND ST + CONFEDERATION AV",,43.114643,-79.226205,,,,,,0
1322,1302,"PINE ST S + LYNDEN ST W",,43.119026,-79.202903,,,,,,0
1323,1303,"PINE ST S + GARDEN ST",,43.120542,-79.203004,,,,,,0
1327,1241,"FIRST ST LOUTH + FOURTH AVE",,43.154553,-79.276210,,,,,,0
1328,1305,"2032 FIRST ST LOUTH",,43.151510,-79.276082,,,,,,0
1330,5,"FOURTH AVE + ONTARIO ST",,43.160022,-79.256692,,,,,,0
1337,1308,"GENEVA ST + FAIRVIEW MALL MAIN ENTRANCE",,43.177737,-79.240868,,,,,,0
1339,1310,"WELLAND AVE + YORK ST",,43.161413,-79.252607,,,,,,0
1343,729,"CUSHMAN RD",,43.182870,-79.200250,,,,,,0
1345,732,"WELLAND AVE + DORCHESTER BLVD S",,43.177923,-79.206453,,,,,,0
1346,734,"WELLAND AVE + BUNTING RD",,43.175805,-79.212488,,,,,,0
1347,1254,"WELLAND AVE + GRANTHAM AVE",,43.173198,-79.219761,,,,,,0
1349,1311,"428 CARLTON ST",,43.180462,-79.225300,,,,,,0
1351,1313,"FRONT ST + REGENT ST",,43.127852,-79.200837,,,,,,0
1353,152,"ONTARIO ST + 153 ONTARIO ST",,43.159482,-79.254243,,,,,,0
1354,1314,"MARTINDALE RD + FOURTH AV",,43.156152,-79.265592,,,,,,0
1364,743,"CARLTON ST + 479 CARLTON ST",,43.182028,-79.221715,,,,,,0
1389,1044,"ABBEY DRIVE + KEEFER RD",,43.107975,-79.225300,,,,,,0
1391,263,"CLARK ST + WELLAND AV",,43.162862,-79.246568,,,,,,0
1402,1208,"ONTARIO ST + TRAFALGAR ST",,43.155833,-79.247543,,,,,,0
1449,1338,"MCGUIRE ST + ST PAUL ST W",,43.153943,-79.245892,,,,,,0
1454,1002,"ABBEY DR + KEEFER RD",,43.108062,-79.225283,,,,,,0
1460,1342,"ST PAUL ST W + HAINER STREET",,43.149802,-79.248553,,,,,,0
1462,1340,"SIR ISAAC BROCK WAY + SCHMON PKWY",,43.118195,-79.239633,,,,,,0
1470,259,"GALE CR + RIORDON ST",,43.160412,-79.238237,,,,,,0
1471,1188,"RIORDON ST + DIVISION ST",,43.161452,-79.238643,,,,,,0
1472,607,"QUEENSTON ST + RIORDON ST",,43.162510,-79.238667,,,,,,0
1473,608,"QUEENSTON ST + CALVIN ST",,43.162978,-79.237395,,,,,,0
1474,1024,"SULLIVAN AVE + QUEEN ST",,43.122932,-79.204890,,,,,,0
1475,1023,"SULLIVAN AVE + PINE ST",,43.123012,-79.203325,,,,,,0
1486,1307,"ALBERT ST + PINE ST N",,43.124895,-79.202983,,,,,,0
1503,62,"MARTINDALE RD + DALEMERE BLVD",,43.188353,-79.286032,,,,,,0
1504,55,"BAYVIEW DR + GRAHAM AV",,43.197890,-79.278768,,,,,,0
1505,147,"ONTARIO ST + CARLTON STREET",,43.167382,-79.263565,,,,,,0
1506,148,"ONTARIO ST + PLEASANT AV",,43.165330,-79.261380,,,,,,0
1508,150,"ONTARIO ST + WOODRUFF AV",,43.162278,-79.257977,,,,,,0
1509,246,"OAKDALE AVE + ABBOT ST",,43.144652,-79.218505,,,,,,0
1510,1112,"LINWELL RD + GENEVA STREET",,43.193853,-79.242378,,,,,,0
1511,129,"LAKESHORE ROAD + LAKE ST",,43.200322,-79.252193,,,,,,0
1515,650,"HARTZEL RD + KESWICK ST",,43.155532,-79.214475,,,,,,0
1517,925,"QUEENSTON ST + BUNTING RD",,43.159083,-79.208722,,,,,,0
1519,446,"AUGUSTA AV + FACER ST",,43.176273,-79.224258,,,,,,0
1521,1348,"LAKESHORE ROAD + VINE ST",,43.209700,-79.232437,,,,,,0
1523,803,"RYKERT ST + EDITH STREET",,43.140965,-79.256882,,,,,,0
1524,805,"RYKERT ST + LOUTH STREET",,43.139970,-79.259473,,,,,,0
1525,1014,"RICHMOND ST + TUPPER DR",,43.117098,-79.218575,,,,,,0
1527,2221,"ALLANBURG RD + FIREHALL",,43.088750,-79.199312,,,,,,0
1528,2222,"BARKER PKWY + SUNSET WAY",,43.094783,-79.189473,,,,,,0
1535,683,"VINE ST + PRESTON DR",,43.203763,-79.231642,,,,,,0
1536,820,"VANSICKLE RD + MACTURNBULL DR",,43.132087,-79.269757,,,,,,0
1537,821,"VANSICKLE RD + MONTROSE ST",,43.134070,-79.269788,,,,,,0
1542,234,"ST DAVIDS RD + TUPPER DR",,43.124497,-79.222438,,,,,,0
1554,1309,"GLENDALE AVE + PEN CENTRE WEST ENTRANCE",,43.132397,-79.226762,,,,,,0
1555,791,"GLENDALE AVE + MARLENE DR",,43.132970,-79.230480,,,,,,0
1556,792,"GLENDALE AVE + WOODGALE PARK",,43.133995,-79.234550,,,,,,0
1557,787,"GLENDALE AVE + HAMPTON RD",,43.133478,-79.231752,,,,,,0
1558,789,"GLENDALE AVE + PENDALE PLAZA",,43.132342,-79.226397,,,,,,0
1561,1213,"CATHERINE ST + LOUISA ST",,43.164488,-79.245470,,,,,,0
1562,196,"ST PAUL ST + JAMES ST",,43.158345,-79.243418,,,,,,0
1563,257,"QUEENSTON ST + CHURCH ST",,43.163343,-79.235543,,,,,,0
1564,1312,"OBLATE ST + GARNET ST",,43.178764,-79.223980,,,,,,0
1567,1352,"FOURTH AVE + FIRST PLACE PLAZA",,43.155270,-79.273587,,,,,,0
1568,1351,"MERRITT ST + OAKDALE AV",,43.143610,-79.214007,,,,,,0
1569,1350,"DECEW RD + DECEW WOODS CT",,43.107237,-79.228741,,,,,,0
1570,1349,"RICHMOND ST + DECEW RD",,43.108038,-79.231705,,,,,,0
1630,860,"BUNTING RD + ONTARIO WORKS",,43.174272,-79.209993,,,,,,0
1631,858,"222 BUNTING RD",,43.172817,-79.209913,,,,,,0
1632,26,"MAIN ST + DALEMERE CR",,43.191302,-79.284443,,,,,,0
1633,658,"QUEENSTON ST + TASKER ST",,43.163516,-79.232438,,,,,,0
1635,598,"GLEN MORRIS DR + TOWERING HEIGHTS BLVD",,43.139780,-79.235782,,,,,,0
1638,1285,"GLENRIDGE AVE + EAST ACADEMIC CROSSWALK",,43.119059,-79.243455,,,,,,0
1641,1353,"3280 SCHMON PKWY",,43.111638,-79.241107,,,,,,0
1644,375,"LAKE ST + LOUISA STREET",,43.164600,-79.250715,,,,,,0
2607,710,"SCOTT ST + GRANTHAM PLAZA",,43.189436,-79.227671,,,,,,0
2612,BRU,"BROCK UNIVERSITY",,43.118878,-79.248973,,,,,,0
2620,CTO,"Thorold Towpath Terminal",,43.123822,-79.202080,,,,,,0
2622,DTT,"ST. CATHARINES BUS TERMINAL",,43.160076,-79.243553,,,,,,0
2623,FVM,"FAIRVIEW MALL",,43.178413,-79.245514,,,,,,0
2628,GDC,"NIAGARA COLLEGE - N.O.T.L. CAMPUS",,43.152309,-79.166473,,,,,,0
2660,PEN,"PEN CENTRE",,43.134869,-79.223701,,,,,,0
2670,10071,"SEAWAY MALL",,43.015388,-79.248792,,,,,,0
2681,OUT,"Outlet Collection at Niagara",,43.157880,-79.175200,,,,,,0
2689,WLC,"Niagara College - Welland Campus",,43.014897,-79.262253,,,,,,0
2692,WAL,"WEST ST CATHARINES SMART CENTRE",,43.152443,-79.266052,,,,,,0
2698,265,"CATHERINE ST + BEECH ST",,43.167179,-79.245575,,,,,,0
2700,407,"NIAGARA ST + BEAMER AV",,43.207798,-79.219162,,,,,,0
2702,430,"NIAGARA ST + OLD OXFORD RD",,43.205265,-79.220184,,,,,,0
2707,831,"GLENRIDGE AVE + GLENDALE AVE",,43.133892,-79.239143,,,,,,0
2714,9013,"Niagara St + 1019 Niagara St",,43.026325,-79.249772,,,,,,0
2715,9014,"Niagara St + Quaker Road",,43.023143,-79.249713,,,,,,0
2722,192,"ST PAUL ST W + FLUMMERFELT ST",,43.149033,-79.249931,,,,,,0
2725,1354,"MERRITT ST + TOWNLINE RD E",,43.133388,-79.199654,,,,,,0
2726,1355,"ST DAVIDS RD E + ORMOND ST N",,43.129812,-79.199434,,,,,,0
2727,151,"ONTARIO ST + WELLAND AVE",,43.161134,-79.256593,,,,,,0
2728,318,"SCOTT ST + LAKE ST",,43.180855,-79.252077,,,,,,0
2729,359,"LAKE ST + HEIDEHOF",,43.196716,-79.252243,,,,,,0
2730,415,"ARTHUR ST & WILDWOOD RD",,43.219318,-79.222389,,,,,,0
2731,504,"PARNELL RD + BUNTING RD",,43.213631,-79.213432,,,,,,0
2732,567,"GENEVA ST + LINWELL RD",,43.193447,-79.241745,,,,,,0
2733,591,"GLENRIDGE AV + BELTON BLVD",,43.140342,-79.239439,,,,,,0
2734,642,"WOODROW ST + ROCKWOOD AV",,43.149790,-79.202709,,,,,,0
2735,731,"WELLAND AV + CUSHMAN RD",,43.180048,-79.200857,,,,,,0
2736,733,"603 WELLAND AVE",,43.179342,-79.202710,,,,,,0
2740,1356,"QUEENSTON ST + IDA ST",,43.162305,-79.227494,,,,,,0
2741,1357,"SMART CENTRE + BENFIELD DR",,43.150738,-79.266697,,,,,,0
2742,421,"WILDWOOD RD + ARTHUR ST",,43.219481,-79.222350,,,,,,0
2750,1358,"FOURTH AVE + NORTH HOSPITAL ENTRANCE (N)",,43.155228,-79.279600,,,,,,0
2751,1359,"THIRD ST LOUTH + FOURTH AVE",,43.154584,-79.286779,,,,,,0
2752,1360,"PATHSTONE WAY + BRANSCOMBE MENTAL HEALTH CENTRE",,43.153536,-79.286002,,,,,,0
2754,1362,"FOURTH AVE + NORTH HOSPITAL ENTRANCE (S)",,43.155011,-79.279524,,,,,,0
2756,1364,"WELLAND AVE + GRANTHAM AV",,43.173112,-79.219397,,,,,,0
2757,1365,"WELLAND AVE + EXPORT AVE",,43.173926,-79.217230,,,,,,0
2758,1366,"WELLAND AVE + NEILSON AVE",,43.174966,-79.214344,,,,,,0
2759,1368,"WELLAND AVE + BUNTING RD",,43.176813,-79.209312,,,,,,0
2760,1369,"WELLAND AVE + DORCHESTER BLVD S",,43.178002,-79.205857,,,,,,0
2761,1370,"WELLAND AVE + CUSHMAN RD",,43.179825,-79.201180,,,,,,0
2762,1371,"SEAPARK DR + CUSHMAN RD (NNW)",,43.177110,-79.200557,,,,,,0
2763,1372,"SEAPARK DR + 27 SEAPARK DR",,43.175733,-79.203342,,,,,,0
2764,1373,"SEAPARK DR + 13 SEAPARK DR",,43.173484,-79.202269,,,,,,0
2765,1374,"SEAPARK DR + CUSHMAN RD (SSW)",,43.174231,-79.199941,,,,,,0
2766,1375,"CUSHMAN RD + EASTCHESTER AVE E",,43.170984,-79.199662,,,,,,0
2767,1376,"EASTCHESTER AVE E + WELLAND CANALS PKWY",,43.171680,-79.197108,,,,,,0
2768,1377,"WELLAND CANALS PKWY + 2 CUSHMAN RD BUSINESS PARK",,43.166191,-79.197108,,,,,,0
2769,1378,"WELLAND CANALS PKWY + HOWLAND DR (W)",,43.162505,-79.196797,,,,,,0
2770,1379,"WELLAND CANALS PKWY + WILFRED LAURIER CRES (W)",,43.158968,-79.195687,,,,,,0
2771,1380,"LOCK 3 MUSEUM",,43.154925,-79.194571,,,,,,0
2772,1381,"WELLAND CANALS PKWY + WILFRED LAURIER CRES (E)",,43.158623,-79.195515,,,,,,0
2773,1382,"WELLAND CANALS PKWY + HOWLAND DR (E)",,43.162356,-79.196534,,,,,,0
2774,1383,"WELLAND CANALS PKWY + QUEENSTON ST",,43.166124,-79.196995,,,,,,0
2775,1384,"EASTCHESTER AVE E + WELLAND CANALS PKWY",,43.171637,-79.197559,,,,,,0
2776,1385,"EASTCHESTER AVE E + CUSHMAN RD",,43.171054,-79.199329,,,,,,0
2777,1386,"SEAPARK DR + CUSHMAN RD (SNW)",,43.174286,-79.200284,,,,,,0
2778,1387,"SEAPARK DR + 12 SEAPARK DR",,43.173562,-79.202451,,,,,,0
2779,1388,"SEAPARK DR + 18 SEAPARK DR",,43.175248,-79.203197,,,,,,0
2780,1389,"SEAPARK DR + CUSHMAN RD (NSW)",,43.176989,-79.200075,,,,,,0
2782,1391,"FOURTH AVE + FIRST ST LOUTH",,43.155129,-79.276496,,,,,,0
2785,1392,"CARLTON ST + SUNNYLEA DR",,43.184440,-79.214810,,,,,,0
2786,1393,"CARLTON ST + PATRICIA DR",,43.183550,-79.217245,,,,,,0
2787,1394,"FOURTH AV + FIRST ST LOUTH",,43.155340,-79.276088,,,,,,0
2809,3002,"QUEEN VICT. PARK NORTH",,43.084348,-79.077016,,,,,,0
2810,3003,"HORNBLOWER NORTH",,43.088754,-79.074253,,,,,,0
2811,3005,"B&B SOUTH",,43.101500,-79.063100,,,,,,0
2813,30071,"AERO CAR NORTH",,43.117867,-79.068713,,,,,,0
2814,3009,"B&B NORTH",,43.101800,-79.062900,,,,,,0
2815,3013,"NIAGARA CITY CRUISES - ZIP LINE",,43.089434,-79.073130,,,,,,0
2816,3014,"QUEEN VICT. PARK SOUTH",,43.083606,-79.077502,,,,,,0
2817,3018,"FL. SHOWHOUSE N.",,43.072236,-79.074623,,,,,,0
2818,30211,"BUTFLY Turnaround",,43.135832,-79.054601,,,,,,0
2821,3022,"FLORAL CLOCK",,43.149159,-79.047993,,,,,,0
2823,3034,"FL. SHOWHOUSE S.",,43.072041,-79.074848,,,,,,0
2824,3036,"RAPIDSVIEW",,43.068026,-79.064555,,,,,,0
2854,3346,"Kalar Rd. & Westwood",,43.080240,-79.135882,,,,,,0
2879,3578,"Stanley Ave & Marineland Parkway",,43.068206,-79.081503,,,,,,0
2887,3634,"Morrison-Dorchester Hub",,43.103486,-79.115698,,,,,,0
2896,3871,"Table Rock",,43.078090,-79.079710,,,,,,0
2899,3873,"Fallsview Blvd & 6760",,43.077980,-79.082220,,,,,,0
2900,3888,"Fort Erie Municipal Center",,42.902190,-78.973490,,,,,,0
2916,6109,"Morrison St & Second Av",,43.104645,-79.076358,,,,,,0
2917,6110,"Fourth Av & Morrison St",,43.104287,-79.078657,,,,,,0
2919,6112,"Fourth Av & Valley Way",,43.102507,-79.078577,,,,,,0
2920,6113,"Fourth Av & Jepson St",,43.100407,-79.078498,,,,,,0
2921,6115,"McRae St & Detroit Av",,43.098590,-79.081167,,,,,,0
2922,6120,"Morrison St & 5645 Morrison St",,43.104444,-79.088339,,,,,,0
2924,6123,"Portage Rd & Scott St",,43.101263,-79.091699,,,,,,0
2925,6124,"Portage Rd & 5123 Portage Rd",,43.099638,-79.091157,,,,,,0
2926,6125,"Valley Way & Portage NW",,43.097963,-79.091380,,,,,,0
2927,6126,"Valley Way & Biamonte Pkwy",,43.097810,-79.094550,,,,,,0
2928,6127,"Valley Way & Drummond Rd",,43.097818,-79.097627,,,,,,0
2929,6128,"Portage Rd & Dennis Lane",,43.127732,-79.098580,,,,,,0
2930,6129,"Portage Rd & Stamford Green Dr",,43.126325,-79.098945,,,,,,0
2931,6135,"Stanley Av & Hamilton St",,43.110392,-79.086047,,,,,,0
2932,6136,"Bridge St & Homewood Av",,43.108483,-79.083552,,,,,,0
2933,6140,"Ailanthus Av & Dunn St",,43.078618,-79.089703,,,,,,0
2934,6141,"CB Wright Park",,43.075677,-79.089170,,,,,,0
2935,6142,"Stamford Kiwanis Manor",,43.074413,-79.088892,,,,,,0
2936,6152,"Stanley Av & Livingstone St",,43.076727,-79.083767,,,,,,0
2937,6153,"Stanley Av & Dunn St",,43.078515,-79.083908,,,,,,0
2939,6165,"Murray St & Stanley Av",,43.083513,-79.085252,,,,,,0
2940,6166,"Valley Way & Drummond Rd",,43.097757,-79.097182,,,,,,0
2941,6167,"Valley Way & Biamonte Pkwy",,43.097810,-79.094495,,,,,,0
2942,6168,"Valley Way & Portage Rd",,43.097923,-79.091085,,,,,,0
2943,6194,"Victoria Av & Morrison St",,43.104757,-79.073300,,,,,,0
2944,6195,"Victoria Av & Simcoe St",,43.101983,-79.073172,,,,,,0
2945,6197,"Victoria Av & McRae St",,43.099408,-79.073068,,,,,,0
2946,6198,"Victoria Av & Roberts St",,43.096920,-79.072950,,,,,,0
2947,6199,"Victoria Av & Bender St",,43.094521,-79.072855,,,,,,0
2948,6202,"Dorchester & Across Micmicking",,43.127820,-79.112620,,,,,,0
2949,6204,"Ferry St & Gladstone Av",,43.089554,-79.088883,,,,,,0
2950,6206,"Ferry St & Main St",,43.089557,-79.091829,,,,,,0
2955,6213,"Dunn St & Kiwanis Cres",,43.078553,-79.100685,,,,,,0
2956,6214,"Dunn St & Caledonia St",,43.078483,-79.102912,,,,,,0
2957,6215,"Dunn St & 6679 Dunn St",,43.078260,-79.105923,,,,,,0
2958,6216,"Dunn St & Hagar Av",,43.078005,-79.108792,,,,,,0
2960,6219,"Dorchester Rd & Winston St",,43.074342,-79.110048,,,,,,0
2962,6223,"MONTROSE ROAD & WAYNE ST",,43.090642,-79.123320,,,,,,0
2963,6224,"MONTROSE RD + GREENDALE ST",,43.093288,-79.123487,,,,,,0
2964,6225,"MONTROSE RD + WANLESS ST",,43.097262,-79.123725,,,,,,0
2965,6226,"Jubilee Dr & Red Haven Cr",,43.065758,-79.113893,,,,,,0
2966,6227,"Jubilee Dr & Ronnie Cr",,43.064377,-79.113608,,,,,,0
2968,6230,"MONTROSE RD + PREAKNESS ST",,43.100163,-79.123940,,,,,,0
2969,6232,"4726 MONTROSE RD",,43.104803,-79.124067,,,,,,0
2970,6233,"4400 MONTROSE RD",,43.109167,-79.124282,,,,,,0
2971,6238,"McLeod Rd & Merritt Av",,43.070638,-79.103705,,,,,,0
2972,6239,"McLeod Rd & Dell Av",,43.070695,-79.101712,,,,,,0
2973,6240,"McLeod Rd & Heximer Av",,43.070750,-79.099080,,,,,,0
2975,6243,"Drummond Rd & Churchill St",,43.074755,-79.097070,,,,,,0
2978,6247,"Dunn St & Locus Av",,43.078745,-79.094805,,,,,,0
2979,6248,"MONTROSE ROAD + CHOROZY ST",,43.112100,-79.124417,,,,,,0
2982,6252,"Portage Rd & St. Paul/O'Neil St",,43.123425,-79.099573,,,,,,0
2983,6257,"Drummond Rd & Taylor St",,43.085150,-79.097627,,,,,,0
2984,6258,"Drummond Rd & Murray St",,43.082870,-79.097538,,,,,,0
2985,6259,"Dixon St",,43.080580,-79.097395,,,,,,0
2986,6261,"Drummond Rd & Dixon St",,43.080350,-79.097268,,,,,,0
2987,6262,"Drummond Rd & Murray St",,43.082672,-79.097363,,,,,,0
2989,6264,"Drummond Rd & Culp St",,43.085842,-79.097515,,,,,,0
2991,6269,"Ferry St & Temperence Av",,43.089465,-79.089607,,,,,,0
2992,6270,"Ferry St & Allendale Av",,43.089490,-79.086000,,,,,,0
2993,6271,"Ferry St & Fallsview Blvd",,43.089522,-79.083012,,,,,,0
2994,6272,"Dorchester & Harriman",,43.124452,-79.112364,,,,,,0
2995,6275,"Victoria Av & Bender Hill",,43.094775,-79.072712,,,,,,0
2996,6276,"Victoria Av & 5306 Victoria Av",,43.097357,-79.072807,,,,,,0
2997,6277,"Victoria Av & Ryerson Cr",,43.098915,-79.072878,,,,,,0
2999,6279,"Victoria Av & Simcoe St",,43.102087,-79.073030,,,,,,0
3000,6280,"Victoria Av & Morrison St",,43.104280,-79.073117,,,,,,0
3001,6284,"Kalar Rd & Constabile Dr",,43.108412,-79.137203,,,,,,0
3002,6289,"Bridge St & Homewood Av",,43.108578,-79.083170,,,,,,0
3003,6301,"Kalar Rd & Catalina St",,43.087693,-79.136170,,,,,,0
3004,6302,"Kalar Rd & Forestview Blvd",,43.082193,-79.135908,,,,,,0
3005,6303,"Kalar Rd & Lundy's Lane SE",,43.088505,-79.135993,,,,,,0
3006,6309,"Kalar Rd & 6623 Kalar Rd",,43.079118,-79.135813,,,,,,0
3007,6310,"Kalar Rd & Coventry Rd",,43.074962,-79.135670,,,,,,0
3008,6311,"Kalar Rd & McGarry Dr",,43.072912,-79.135535,,,,,,0
3009,6312,"McLeod Rd & Kalar Rd",,43.069915,-79.134557,,,,,,0
3010,6313,"McLeod Rd & Pin Oak Dr",,43.070043,-79.129685,,,,,,0
3011,6315,"Canadian Drive HUB",,43.064281,-79.124815,,,,,,0
3014,6320,"Kalar Rd & McGarry Dr",,43.072728,-79.135400,,,,,,0
3015,6321,"Kalar Rd & Coventry Rd",,43.075160,-79.135487,,,,,,0
3016,6322,"Kalar Rd & 3730 Kalar Rd",,43.077085,-79.135687,,,,,,0
3017,6323,"Kalar Rd & 6600 Kalar Rd",,43.078903,-79.135662,,,,,,0
3019,6347,"Kalar Rd & 6066 Kalar Rd",,43.085793,-79.135860,,,,,,0
3020,6351,"Paddock Trail Dr & Post Rd",,43.100416,-79.135816,,,,,,0
3022,6353,"Paddock Trail Dr & Preakness St",,43.100973,-79.131855,,,,,,0
3024,6356,"Woodbine St & 8103 Woodbine St",,43.104303,-79.133675,,,,,,0
3025,6357,"Woodbine St & Kalar Rd",,43.104255,-79.136480,,,,,,0
3026,6359,"Kalar Rd & 4240 Kalar Rd",,43.110733,-79.137330,,,,,,0
3028,6362,"Thorold Stone Rd & Shiners Creek",,43.114468,-79.130233,,,,,,0
3029,6364,"Montrose Rd & Thorold Stone Rd",,43.113602,-79.124695,,,,,,0
3030,6365,"Montrose Rd & Chorozy St",,43.112402,-79.124615,,,,,,0
3031,6366,"Montrose Rd & Alpine Dr",,43.108627,-79.124385,,,,,,0
3032,6369,"Montrose Rd & Preakness St",,43.100457,-79.124138,,,,,,0
3033,6370,"Montrose Rd & Watson St",,43.096713,-79.123860,,,,,,0
3035,6372,"Montrose Rd & Rysdale St",,43.093718,-79.123638,,,,,,0
3036,6373,"Montrose Rd & Wayne St",,43.091078,-79.123487,,,,,,0
3037,6375,"St. George’s Church",,43.086112,-79.123263,,,,,,0
3038,6376,"MONTROSE RD + CHARNWOOD AV",,43.084245,-79.123217,,,,,,0
3039,6377,"6409 MONTROSE RD",,43.081972,-79.123137,,,,,,0
3040,6378,"MONTROSE RD + BADGER RD",,43.080510,-79.123065,,,,,,0
3041,6379,"Montrose Rd & Kinsmen Ct",,43.076440,-79.123432,,,,,,0
3042,6388,"Montrose + Marpin Crt",,43.078166,-79.122780,,,,,,0
3043,6389,"MONTROSE RD + BADGER RD",,43.080063,-79.122978,,,,,,0
3044,6390,"6490 MONTROSE RD",,43.081972,-79.123057,,,,,,0
3045,6391,"MONTROSE RD + DELTA DR",,43.083975,-79.123128,,,,,,0
3046,6392,"6110 MONTROSE RD",,43.085930,-79.123192,,,,,,0
3047,6398,"McLeod Rd & Sharon Av",,43.070535,-79.112773,,,,,,0
3048,6401,"McLeod Rd & Jubilee Dr",,43.070417,-79.113020,,,,,,0
3050,6404,"Dorchester Rd & Winston St",,43.074540,-79.109905,,,,,,0
3052,6412,"Portage Rd & 3500 O'Neil",,43.122257,-79.099588,,,,,,0
3053,6413,"St. Paul Av & Russell St",,43.124410,-79.099923,,,,,,0
3054,6414,"St. Paul Av & 3066 McMicking St",,43.128415,-79.099987,,,,,,0
3055,6415,"Ailanthus Av & Frontenac St",,43.072387,-79.088383,,,,,,0
3056,6416,"Ailanthus Av",,43.074643,-79.088908,,,,,,0
3057,6417,"Ailanthus before Sunnylea",,43.076466,-79.089318,,,,,,0
3058,6418,"Drummond Rd & Barker St",,43.087137,-79.097587,,,,,,0
3059,6429,"Bridge St & First Av",,43.108597,-79.074612,,,,,,0
3060,6431,"Bridge St & Third Av",,43.108643,-79.077273,,,,,,0
3061,6432,"Bridge St & Fourth Av",,43.108643,-79.078600,,,,,,0
3062,6434,"Bridge St & Sixth Av",,43.108618,-79.080882,,,,,,0
3063,6445,"Portage Rd & Colborne St",,43.119252,-79.099533,,,,,,0
3064,6446,"Portage Rd & St. John St",,43.117360,-79.099430,,,,,,0
3065,6447,"Thorold Stone Rd & Portage Rd",,43.115367,-79.100170,,,,,,0
3066,6448,"Thorold Stone Rd & St James Av",,43.115261,-79.102783,,,,,,0
3068,6449,"Thorold Stone Rd & 6557 Thorold",,43.115238,-79.105947,,,,,,0
3069,6450,"Thorold Stone Rd & 6767 Thorold",,43.115143,-79.109627,,,,,,0
3070,6452,"Thorold Stone Rd & Rolling Acres",,43.114953,-79.116787,,,,,,0
3071,6453,"Montrose Rd & Thorold Stone Rd",,43.116113,-79.124727,,,,,,0
3072,6454,"Montrose Rd & OPP Southwood",,43.118393,-79.124845,,,,,,0
3073,6456,"Monastary Dr & Trinity Cr",,43.120683,-79.122818,,,,,,0
3074,6457,"Cardinal Dr & Canterbury Cr",,43.121678,-79.123537,,,,,,0
3075,6458,"3568 Montrose Rd",,43.121057,-79.125020,,,,,,0
3076,6459,"Montrose Rd & Mount Carmel Blvd",,43.118863,-79.124988,,,,,,0
3077,6460,"Montrose Rd & Thorowest Plaza",,43.116018,-79.124838,,,,,,0
3079,6466,"Portage Rd & St. John St",,43.117067,-79.099295,,,,,,0
3080,6467,"Portage Rd & Colborne St",,43.118807,-79.099303,,,,,,0
3081,6468,"Keith St & Portage Rd",,43.120007,-79.098763,,,,,,0
3082,6469,"Keith St & Sinnicks Av",,43.120087,-79.094932,,,,,,0
3083,6470,"Ailanthus Av & Frontenac St",,43.072556,-79.088656,,,,,,0
3084,6471,"McLeod Rd & Ailanthus Av",,43.071258,-79.088335,,,,,,0
3085,6478,"Bridge St & Sixth Av",,43.108498,-79.081056,,,,,,0
